epoch,train_loss,val_acc,val_ndcg@5,val_ndcg@10,val_ndcg@20,val_spearman,monitor,lr,lambda_ce,max_pairs_per_group,dropout
739,0.05261870751811964,0.348625,0.9449300171061347,0.9469072425278515,0.9438714786341941,0.8818348595792209,0.9143710510535362,0.0003,0.33,128,0.3
740,0.0520743802409387,0.3442,0.9558637735654965,0.9478888421563731,0.9445845785583737,0.882123227116388,0.9150060346363806,0.0003,0.33,128,0.3
741,0.05259963197046462,0.3442,0.9449300171061347,0.9469072425278515,0.9438714786341941,0.8838935121797756,0.9154003773538135,0.0003,0.33,128,0.3
742,0.052484773835190505,0.35185,0.9276004231260284,0.9351773189949943,0.9353500740422729,0.8839020226378635,0.909539670816429,0.0003,0.33,128,0.3
743,0.05146234510259838,0.354225,0.9288390291535589,0.9306793572057426,0.9352777426025074,0.8824954975189927,0.9065874273623676,0.0003,0.33,128,0.3
744,0.051571152344063315,0.35235,0.9288390291535589,0.9245656970307958,0.9344370548301083,0.8830933996898421,0.9038295483603189,0.0003,0.33,128,0.3
745,0.05275977578865646,0.348225,0.9288390291535589,0.9298674293807085,0.9346292302028072,0.8828003397737202,0.9063338845772144,0.0003,0.33,128,0.3
746,0.05330839892295642,0.343375,0.9449300171061347,0.9411213073664533,0.9432688723315946,0.882166786253292,0.9116440468098727,0.0003,0.33,128,0.3
747,0.04993826962940212,0.348375,0.9344988553945439,0.9347717260710191,0.9384658396789429,0.883586186018529,0.9091789560447741,0.0003,0.33,128,0.3
748,0.053012384136968724,0.34425,0.9344988553945439,0.9343521971644095,0.9381610656928882,0.8816345113026243,0.9079933542335169,0.0003,0.33,128,0.3
749,0.05261539991714047,0.342175,0.9307983418864006,0.9319508171040334,0.9401332113130867,0.88398570760771,0.9079682623558717,0.0003,0.33,128,0.3
750,0.05228359401521342,0.3426,0.9344988553945439,0.934024472150861,0.9379229842230885,0.8830064010418148,0.9085154365963379,0.0003,0.33,128,0.3
751,0.05105144406807593,0.344075,0.9166666666666667,0.9231998557482229,0.9332830315759479,0.8840143677403984,0.9036071117443107,0.0003,0.33,128,0.3
752,0.052579546164511944,0.347975,0.9288390291535589,0.9245656970307958,0.9342235641407409,0.8820937406363402,0.903329718833568,0.0003,0.33,128,0.3
753,0.05252152749519083,0.34,0.9307983418864006,0.9366600745668651,0.9432876863998079,0.8801680538212137,0.9084140641940394,0.0003,0.33,128,0.3
754,0.05281421427376004,0.341875,0.9449300171061347,0.9460953147028175,0.9499518086225733,0.8815999595499517,0.9138476371263846,0.0003,0.33,128,0.3
755,0.05264723790996007,0.3421,0.9307983418864006,0.9258371569290866,0.942278478027421,0.8824436778696279,0.9041404173993572,0.0003,0.33,128,0.3
756,0.05308999513905591,0.342575,0.9449300171061347,0.9581496890722394,0.9520387471879423,0.8818883672376779,0.9200190281549587,0.0003,0.33,128,0.3
757,0.052456935348689566,0.343025,0.9288390291535589,0.9245656970307958,0.9307239900629657,0.880931133322153,0.9027484151764744,0.0003,0.33,128,0.3
758,0.051857607913037514,0.349275,0.9288390291535589,0.9245656970307958,0.9310514944374735,0.8822480622692654,0.9034068796500306,0.0003,0.33,128,0.3
759,0.05373889650837716,0.353475,0.9166666666666667,0.9224526018280648,0.929188895728098,0.8803454260684023,0.9013990139482335,0.0003,0.33,128,0.3
760,0.05224849136168963,0.3508,0.9288390291535589,0.9245656970307958,0.9308363690724665,0.8818134157712842,0.90318955640104,0.0003,0.33,128,0.3
761,0.052077828630460246,0.347525,0.9288390291535589,0.9245656970307958,0.9307776955985847,0.8800328888167493,0.9022992929237725,0.0003,0.33,128,0.3
762,0.05098281114162345,0.349,0.9276004231260284,0.9237619264701351,0.9270571659080096,0.8795284051590295,0.9016451658145823,0.0003,0.33,128,0.3
763,0.05228920395996972,0.3407,0.9344988553945439,0.9343521971644095,0.9413563559164567,0.8821307432368989,0.9082414702006543,0.0003,0.33,128,0.3
764,0.05258345517512736,0.34675,0.9307983418864006,0.9311388892789993,0.9356115775766414,0.8837611415187819,0.9074500153988907,0.0003,0.33,128,0.3
765,0.05187801153807487,0.34995,0.9276004231260284,0.9292831117580008,0.9376589093446335,0.8806563348278784,0.9049697232929397,0.0003,0.33,128,0.3
766,0.05228745084616274,0.3487,0.9288390291535589,0.9300868823186617,0.9347349500264367,0.8814641288273255,0.9057755055729936,0.0003,0.33,128,0.3
767,0.05257834279426446,0.34905,0.9166666666666667,0.9231998557482229,0.9266488399698847,0.8793438269692075,0.9012718413587153,0.0003,0.33,128,0.3
768,0.05236619721076392,0.35295,0.9166666666666667,0.9227803268416133,0.9263440659838299,0.8819271836317145,0.9023537552366638,0.0003,0.33,128,0.3
769,0.05209808689595569,0.354725,0.9307983418864006,0.9316230920904848,0.9361784603976673,0.8825223390444141,0.9070727155674494,0.0003,0.33,128,0.3
770,0.05283656253963244,0.35335,0.9307983418864006,0.9311388892789993,0.935676040678695,0.8821497365959344,0.9066443129374668,0.0003,0.33,128,0.3
771,0.052213187323594354,0.348275,0.9288390291535589,0.9298674293807085,0.9314926134531204,0.8823511613427855,0.906109295361747,0.0003,0.33,128,0.3
772,0.05263873812319883,0.3475,0.9449300171061347,0.9411213073664533,0.9430786021625284,0.8815916352964684,0.9113564713314608,0.0003,0.33,128,0.3
773,0.05282928417849234,0.3516,0.9449300171061347,0.9460953147028175,0.9497366832575663,0.8817207848918158,0.9139080497973167,0.0003,0.33,128,0.3
774,0.05211107303033893,0.3492,0.9307983418864006,0.9311388892789993,0.9324162873530728,0.8809332227060014,0.9060360559925004,0.0003,0.33,128,0.3
775,0.05284671570403872,0.360025,0.9449300171061347,0.9407935823529048,0.9459631850303498,0.8811537867924251,0.9109736845726649,0.0003,0.33,128,0.3
776,0.054309774476602596,0.352325,0.9307983418864006,0.9311388892789993,0.9355529041027597,0.8826664369802932,0.9069026631296463,0.0003,0.33,128,0.3
777,0.052076103204309755,0.34965,0.9449300171061347,0.941540836273063,0.9497507360754192,0.8848143175083045,0.9131775768906838,0.0003,0.33,128,0.3
778,0.05168891786745746,0.35125,0.9307983418864006,0.9258371569290866,0.9355411755200923,0.8823214399106897,0.9040792984198882,0.0003,0.33,128,0.3
779,0.05109925912893718,0.349175,0.9276004231260284,0.9237619264701351,0.9304675814965851,0.8838889393318927,0.9038254329010139,0.0003,0.33,128,0.3
780,0.0518607147073314,0.3555,0.9449300171061347,0.9350076471915068,0.9422745126370623,0.8838723602679222,0.9094400037297145,0.0003,0.33,128,0.3
781,0.05248825166234309,0.3546,0.9449300171061347,0.946423039716366,0.9467794745037974,0.8827075379424072,0.9145652888293866,0.0003,0.33,128,0.3
782,0.051844055827268996,0.35925,0.9449300171061347,0.9411213073664533,0.9432688723315946,0.8825684865800401,0.9118448969732467,0.0003,0.33,128,0.3
783,0.051892023357713035,0.356175,0.9449300171061347,0.9405288324793725,0.9426481885959586,0.8823136037156956,0.9114212180975341,0.0003,0.33,128,0.3
784,0.05213749749624228,0.34765,0.9449300171061347,0.9407935823529048,0.9426898584297753,0.8843580772187342,0.9125758297858195,0.0003,0.33,128,0.3
785,0.054815223061323456,0.350725,0.9449300171061347,0.9411213073664533,0.946418361867994,0.8823813498135793,0.9117513285900163,0.0003,0.33,128,0.3
786,0.05360460733228768,0.355575,0.9449300171061347,0.9403093795414194,0.9458285229421755,0.8822201265515319,0.9112647530464757,0.0003,0.33,128,0.3
787,0.052263838459334654,0.348575,0.9449300171061347,0.9469072425278515,0.9469543898482619,0.8819344344264839,0.9144208384771677,0.0003,0.33,128,0.3
788,0.05226774333942031,0.34445,0.9449300171061347,0.9350076471915068,0.9424430565673068,0.8813879073764597,0.9081977772839832,0.0003,0.33,128,0.3
789,0.05181885026053492,0.34695,0.9449300171061347,0.9403093795414194,0.942795017093754,0.881866232451809,0.9110878059966141,0.0003,0.33,128,0.3
790,0.051974705624187253,0.34685,0.9344988553945439,0.9282385369894629,0.9372409924794441,0.8829052880931534,0.9055719125413082,0.0003,0.33,128,0.3
791,0.05119676561947333,0.347225,0.9307983418864006,0.9258371569290866,0.9351555362220033,0.8821401247351512,0.9039886408321189,0.0003,0.33,128,0.3
792,0.05084340148465588,0.34895,0.9288390291535589,0.9245656970307958,0.9337574959113871,0.8824807280709128,0.9035232125508543,0.0003,0.33,128,0.3
793,0.052581939508819404,0.342725,0.9166666666666667,0.9231998557482229,0.9328683679336394,0.882290571111829,0.902745213430026,0.0003,0.33,128,0.3
794,0.05174675329459906,0.349075,0.9449300171061347,0.9463147676407706,0.9434410650676242,0.881772814116133,0.9140437908784518,0.0003,0.33,128,0.3
795,0.052788022472752605,0.345925,0.9449300171061347,0.9411213073664533,0.9433848560195726,0.8816789350654912,0.9114001212159722,0.0003,0.33,128,0.3
796,0.05207860523396822,0.351925,0.9449300171061347,0.9411213073664533,0.946418361867994,0.8819645135504637,0.9115429104584585,0.0003,0.33,128,0.3
797,0.051855009919924325,0.348275,0.9449300171061347,0.9466424926543191,0.9436791465374238,0.882516361885774,0.9145794272700465,0.0003,0.33,128,0.3
798,0.05073077697509813,0.348475,0.9344988553945439,0.9282385369894629,0.9374363616084669,0.8843268328981336,0.9062826849437983,0.0003,0.33,128,0.3
799,0.05174040313923697,0.3479,0.9449300171061347,0.9407935823529048,0.9428405206927287,0.8827038012917354,0.9117486918223201,0.0003,0.33,128,0.3
800,0.05168714960235192,0.347125,0.9449300171061347,0.9403093795414194,0.9425779217259096,0.8836617050723273,0.9119855423068733,0.0003,0.33,128,0.3
